epoch,dice_coef,loss,val_dice_coef,val_loss
167,0.6002711517881133,-0.6002711516016823,0.584801445758506,-0.584801445758506
168,0.6038374960475782,-0.6038374960475782,0.602584150828183,-0.602584150828183
169,0.615268614432767,-0.615268614432767,0.6010657161338144,-0.6010657163243316
170,0.6111325835734206,-0.6111325835734206,0.5943527675926957,-0.5943527674021786
171,0.5952942610000052,-0.5952942610000052,0.6112221596447844,-0.6112221596447844
172,0.6186910064972544,-0.6186910064972544,0.594439428799773,-0.594439428799773
173,0.6055375011080179,-0.6055375011080179,0.5858361838615104,-0.5858361842425447
174,0.6097253443568386,-0.6097253443568386,0.600964806558879,-0.600964806558879
175,0.6126669942001022,-0.6126669942001022,0.6036048443675398,-0.6036048443675398
176,0.6088375681952987,-0.6088375681952987,0.5983161844074998,-0.5983161844074998
177,0.6093398217008623,-0.6093398217008623,0.6095887284841788,-0.6095887284841788
178,0.6081359645849471,-0.6081359649578091,0.5967155203427355,-0.5967155203427355
179,0.6120910018123187,-0.6120910014394567,0.6082897764907036,-0.6082897764907036
180,0.6091757887063866,-0.6091757887063866,0.6030246606894902,-0.6030246606894902
181,0.6132089468493219,-0.6132089468493219,0.5958117064275698,-0.5958117064275698
182,0.6001917456174344,-0.6001917456174344,0.5963399926821391,-0.5963399926821391
183,0.6135577247332419,-0.6135577251061038,0.6009048602352404,-0.6009048602352404
184,0.6145470793274921,-0.6145470793274921,0.5991616781443766,-0.5991616779538594
185,0.6117767210620338,-0.6117767210620338,0.5845758425590655,-0.5845758425590655
186,0.6057162146892155,-0.6057162143163536,0.591873160235958,-0.591873160235958
187,0.6186264563714744,-0.6186264563714744,0.5755853448828606,-0.5755853448828606
188,0.6038462091387117,-0.6038462091387117,0.6098471315756236,-0.6098471315756236
189,0.6153083480395197,-0.6153083484123816,0.59812182846679,-0.59812182846679
190,0.6282015428999048,-0.6282015428999048,0.5925261154566726,-0.5925261154566726
191,0.6100831300792575,-0.6100831297063956,0.5939257405148649,-0.5939257405148649
192,0.6136207575772467,-0.6136207575772467,0.607927604135313,-0.607927604135313
193,0.6167794678549984,-0.6167794678549984,0.6032613729777402,-0.6032613729777402
194,0.6162030505111327,-0.6162030508839945,0.6078724009261284,-0.6078724013071626
195,0.6141573357411642,-0.6141573357411642,0.605317560287371,-0.605317560287371
196,0.6095428418857483,-0.6095428418857483,0.591622882890919,-0.591622882890919
197,0.6173846737096308,-0.6173846737096308,0.6046199428436418,-0.6046199428436418
198,0.6190850971211697,-0.6190850974940316,0.612448534900195,-0.6124485345191607
199,0.6180157990089158,-0.6180157990089158,0.5847767808121633,-0.5847767808121633
200,0.6211096206555098,-0.6211096206555098,0.5849560344055907,-0.5849560340245564
201,0.6165197449565679,-0.6165197449565679,0.5884507075292335,-0.5884507075292335
202,0.6089097727506261,-0.6089097727506261,0.6064885197981308,-0.6064885197981308
203,0.620864599730097,-0.620864599730097,0.5884994313126689,-0.588499431313041
204,0.6129803539813896,-0.6129803539813896,0.6071892125965798,-0.6071892125965798
205,0.6202815956468557,-0.6202815956468557,0.5935703268878536,-0.5935703268878536
206,0.621190672319206,-0.621190672319206,0.6042141297636511,-0.6042141301446854
207,0.6227155831693219,-0.6227155827964599,0.584230432934957,-0.584230432934957
208,0.6194210898354183,-0.6194210894625564,0.6085773388410761,-0.6085773388410761
209,0.6094032234384931,-0.6094032234384931,0.5866440583581793,-0.5866440583581793
210,0.6195788325423955,-0.6195788325423955,0.600756186655123,-0.600756186655123
211,0.6198773144397275,-0.6198773144397275,0.6136875762242705,-0.6136875762242705
212,0.6219199956581996,-0.6219199956581996,0.6104275502570687,-0.6104275502570687
213,0.6171095519325795,-0.6171095519325795,0.598945838512351,-0.598945838512351
214,0.6210421218309582,-0.6210421214580962,0.6050841813218104,-0.6050841813218104
215,0.6121541143422472,-0.6121541139693852,0.616450519975462,-0.616450519975462
216,0.6286756418132696,-0.6286756418132696,0.6176011494227818,-0.6176011494227818
217,0.6132649224288129,-0.6132649228016749,0.5925973991280822,-0.5925973991280822
218,0.6259732054108695,-0.6259732054108695,0.6004808490679144,-0.6004808490679144
219,0.6207529056594242,-0.6207529056594242,0.5970617841640019,-0.5970617843545191
220,0.6240286321060481,-0.6240286321060481,0.6092442786312539,-0.6092442786312539
221,0.6189819292578983,-0.6189819288850363,0.6042486571285822,-0.6042486575096165
222,0.6182436831728276,-0.6182436831728276,0.6096248496068667,-0.6096248496068667
223,0.6274622041162793,-0.6274622041162793,0.5933338411730719,-0.5933338411968865
224,0.6170489896185383,-0.6170489896185383,0.5943921862671909,-0.5943921862671909
225,0.6291118568879777,-0.6291118572608395,0.6164443779753768,-0.6164443779753768
226,0.6187712472394921,-0.618771247612354,0.5982762859836561,-0.5982762859836561
227,0.6118978934164447,-0.6118978934164447,0.605730326698251,-0.605730326698251
228,0.6323858761595657,-0.6323858761595657,0.5777687525640339,-0.5777687525640339
229,0.6268057594137387,-0.6268057594137387,0.6140748858451843,-0.6140748854641501
230,0.6276770227716052,-0.6276770227716052,0.6222002726711638,-0.6222002726711638
231,0.6227293335187638,-0.6227293335187638,0.6163635272957962,-0.6163635272957962
232,0.6256550550993475,-0.6256550550993475,0.6014289189895539,-0.6014289189895539
233,0.6296992500623068,-0.6296992500623068,0.6060433960396405,-0.6060433956586062
234,0.6239278416105207,-0.6239278416105207,0.6134164608776842,-0.6134164608776842
235,0.6264717838293319,-0.6264717838293319,0.5978982755038292,-0.5978982755038292
236,0.623273278848735,-0.623273278848735,0.6078004729802206,-0.6078004729802206
237,0.6265760581870501,-0.6265760581870501,0.6121453243847851,-0.6121453247658194
238,0.622452205797729,-0.622452205797729,0.5813574485582849,-0.5813574485582849
239,0.6312572002091292,-0.6312571998362674,0.623315932108387,-0.623315932108387
240,0.6207386640377403,-0.6207386640377403,0.6109943551968222,-0.6109943551968222
241,0.626969801729763,-0.626969801729763,0.5903223506936199,-0.5903223506936199
242,0.6277114484489124,-0.6277114484489124,0.6012107094128927,-0.6012107090318584
243,0.6221008019536813,-0.6221008019536813,0.5993981184480397,-0.5993981184480397
244,0.6354309014703037,-0.6354309014703037,0.6126422922905177,-0.612642292671552
245,0.6286343779811058,-0.6286343779811058,0.6012415470325784,-0.6012415470325784
246,0.6297934033489313,-0.6297934033489313,0.5932603875251665,-0.5932603875251665
247,0.6227900595724636,-0.6227900595724636,0.5921160838239269,-0.5921160838239269
248,0.6309940310542982,-0.6309940310542982,0.5983604122514594,-0.5983604122514594
249,0.6310689688474606,-0.6310689688474606,0.5977659427956359,-0.5977659427956359
250,0.6242608940420245,-0.6242608940420245,0.604598784149937,-0.604598784149937
251,0.6259093829518029,-0.6259093829518029,0.5962478685052428,-0.5962478685052428
252,0.6332765466619327,-0.6332765466619327,0.5963787487574986,-0.5963787487574986
253,0.6308864429659669,-0.6308864429659669,0.6013362890509165,-0.6013362894319508
254,0.629827799543512,-0.629827799543512,0.6103060649954565,-0.6103060649954565
255,0.6246443206545921,-0.6246443206545921,0.6018660659659398,-0.6018660659659398
256,0.6281406723888353,-0.6281406723888353,0.5981018347822217,-0.5981018347822217
257,0.6292228741343262,-0.6292228741343262,0.6008343006377895,-0.6008343002567552
258,0.6319284621256606,-0.6319284619392296,0.6100932988687419,-0.6100932988687419
259,0.6267669795345685,-0.6267669795345685,0.6164779994041408,-0.6164779994041408
260,0.6380669112925662,-0.6380669112925662,0.6065895396280506,-0.6065895392470164
261,0.6271180887644157,-0.6271180887644157,0.603727953129163,-0.603727953129163
262,0.6305546950718672,-0.6305546946990053,0.5995312862744614,-0.5995312858934272
263,0.6338899657063659,-0.6338899657063659,0.6149015341175201,-0.6149015341175201
264,0.6344571840134553,-0.6344571840134553,0.5991933283740527,-0.5991933283740527
265,0.6309825765223669,-0.6309825765223669,0.6034621482570421,-0.6034621482570421
266,0.6306614038452066,-0.6306614034723447,0.6033822439576937,-0.6033822439576937
267,0.629627758312481,-0.629627758312481,0.6140939429470393,-0.6140939429470393
268,0.6293143147437885,-0.6293143147437885,0.6066755159748463,-0.6066755159748463
269,0.6373246987021534,-0.6373246987021534,0.6228560493416982,-0.6228560497227325
270,0.6312333680456296,-0.6312333680456296,0.6000283843850436,-0.6000283843850436
271,0.6333800618727363,-0.6333800618727363,0.6042923987183941,-0.6042923987183941
272,0.6344222141441433,-0.6344222141441433,0.6066521751826213,-0.6066521751826213
273,0.6378911149832049,-0.6378911149832049,0.6135159718391557,-0.6135159718391557
274,0.6377182792509316,-0.6377182792509316,0.622736443395484,-0.622736443395484
275,0.6406968240230823,-0.6406968240230823,0.5980180945298443,-0.5980180945298443
276,0.6352918571505406,-0.6352918571505406,0.61649875717076,-0.61649875717076
277,0.6320971126424297,-0.6320971126424297,0.6219860014305811,-0.6219860014305811
278,0.6376217822606698,-0.6376217822606698,0.6020185974362778,-0.602018597626795
279,0.6392846649198046,-0.6392846649198046,0.6293004775156169,-0.6293004775156169
280,0.6335698876986022,-0.6335698873257403,0.594228913468313,-0.594228913468313
281,0.6354486766513487,-0.6354486766513487,0.6076456876105913,-0.6076456876105913
282,0.6392442488244602,-0.6392442488244602,0.5978517690750017,-0.5978517691702603
283,0.6385390455963571,-0.6385390455963571,0.6077834789339266,-0.6077834789339266
284,0.6345749199124081,-0.6345749199124081,0.6082102100054423,-0.6082102100054423
285,0.6271290423296945,-0.6271290427025564,0.6059986307060338,-0.6059986307060338
286,0.6344835344332472,-0.6344835344332472,0.6145960568293044,-0.6145960568293044
287,0.6342155818858245,-0.6342155815129625,0.6071694094840795,-0.6071694094840795
288,0.6377774822701291,-0.6377774826429911,0.6043684729507991,-0.6043684729507991
289,0.6370721237802207,-0.6370721237802207,0.6206261418725801,-0.6206261418725801
290,0.6346019970933916,-0.6346019970933916,0.6012218094307538,-0.6012218094307538
291,0.6318905941070032,-0.6318905944798651,0.616507550407218,-0.616507550407218
292,0.6413213536076721,-0.6413213536076721,0.599332271700036,-0.599332271700036
293,0.6343947251371447,-0.6343947251371447,0.587871793797027,-0.587871793797027
294,0.639883784122825,-0.639883784122825,0.6240657367662752,-0.6240657367662752
295,0.6398653159512272,-0.6398653159512272,0.5979236518683498,-0.597923652058867
296,0.6362835916160365,-0.6362835912431746,0.6087163572584504,-0.6087163572584504
297,0.6332310445080707,-0.6332310445080707,0.6221847709999782,-0.6221847709999782
298,0.6324074520821865,-0.6324074520821865,0.5945200122110376,-0.5945200124015547
299,0.6447120664160203,-0.6447120664160203,0.6004577503356759,-0.6004577507167101
300,0.6382864526705192,-0.6382864526705192,0.5933448383525082,-0.593344838161991
301,0.6352548411214213,-0.6352548414942832,0.6239100860678441,-0.6239100860678441
302,0.6352078520473995,-0.6352078516745375,0.6049824344785246,-0.6049824344785246
303,0.6417946312127101,-0.641794631585572,0.6046725925245241,-0.6046725925245241
304,0.638194520256155,-0.638194520256155,0.6131195736802332,-0.6131195740612675
305,0.6377576627935865,-0.6377576627935865,0.6047737288964938,-0.6047737288964938
306,0.6338064198093397,-0.6338064194364778,0.5972506414265393,-0.5972506414265393
307,0.641895850179875,-0.641895850179875,0.6313346324445994,-0.6313346324445994
308,0.6383816240300442,-0.6383816240300442,0.6199356140611378,-0.6199356140611378
309,0.6444687553023098,-0.6444687556751718,0.6136353522675222,-0.6136353522675222
310,0.6381276971107087,-0.6381276971107087,0.6189560235907497,-0.6189560235907497
311,0.6428925852034111,-0.6428925852034111,0.6057235443973106,-0.6057235443973106
312,0.6315485444102998,-0.6315485447831618,0.609846394355983,-0.609846394355983
313,0.6418619884562556,-0.6418619884562556,0.6122462058720524,-0.6122462058720524
314,0.6424814003508894,-0.6424813999780274,0.6191020333059302,-0.6191020334964473
315,0.6409800611403076,-0.6409800611403076,0.6182924017514269,-0.6182924017514269
316,0.6453096965682411,-0.6453096965682411,0.6010673547988613,-0.6010673549893785
317,0.6466044152922882,-0.6466044152922882,0.612793747814942,-0.6127937478156862
318,0.6342135168165901,-0.6342135168165901,0.6131167772153742,-0.6131167772153742
319,0.638773895300745,-0.638773895300745,0.6171045954494958,-0.6171045954494958
320,0.6533630056185207,-0.6533630056185207,0.6064023545887917,-0.6064023545887917
321,0.6346228160530035,-0.6346228160530035,0.6130406300226847,-0.6130406300226847
322,0.6450190296441556,-0.6450190296441556,0.6117282563692903,-0.6117282563692903
323,0.6346577938589483,-0.6346577938589483,0.6171874532416531,-0.6171874532416531
324,0.650350957922471,-0.650350957922471,0.6172370348657881,-0.6172370348657881
325,0.6369909089095258,-0.6369909092823878,0.60970332181617,-0.60970332181617
326,0.6459997664933976,-0.6459997664933976,0.6161192187435551,-0.6161192187435551
327,0.629491866753504,-0.6294918663806421,0.6147241405156105,-0.6147241405156105
328,0.6554976925986276,-0.6554976925986276,0.6211577809020264,-0.6211577809020264
329,0.6496284828855056,-0.6496284828855056,0.6160194173795448,-0.6160194173795448
330,0.6324072536663673,-0.6324072536663673,0.5831189434550125,-0.5831189434550125
331,0.6479285021676242,-0.6479285021676242,0.6010529675984492,-0.6010529675984492
332,0.6493667787318788,-0.6493667787318788,0.6275538136969963,-0.6275538136969963
333,0.6338134828798466,-0.6338134825069847,0.6184991070124657,-0.6184991070124657
334,0.6376003767359566,-0.6376003771088186,0.6267397111953665,-0.6267397108143323
335,0.6437535267839269,-0.6437535267839269,0.6104800086043197,-0.6104800086043197
336,0.643929356491065,-0.643929356491065,0.5930836579571032,-0.5930836575760688
337,0.6565992125876787,-0.6565992125876787,0.6148261994803877,-0.6148261992898706
338,0.6444278880354546,-0.6444278880354546,0.6236432113059579,-0.6236432113059579
339,0.6503417088156624,-0.6503417088156624,0.6089766551642657,-0.6089766549737486
340,0.6352865984655044,-0.6352865984655044,0.5935273269540099,-0.5935273269540099
341,0.6464946210331103,-0.6464946210331103,0.6132075630910865,-0.6132075630910865
342,0.6451353863800499,-0.6451353863800499,0.6071725127359503,-0.6071725127359503
343,0.6466276964191031,-0.6466276964191031,0.61326355493232,-0.6132635553133542
344,0.6397271004502959,-0.6397271004502959,0.5894840006958948,-0.5894840006958948
345,0.6537638128709324,-0.6537638128709324,0.6269847929477692,-0.6269847931382863
346,0.6410093790085003,-0.6410093790085003,0.6073467877901852,-0.6073467877901852
347,0.6566782286914999,-0.6566782286914999,0.583741432020109,-0.583741432020109
348,0.6407403844717467,-0.6407403844717467,0.6149692474979244,-0.6149692474979244
349,0.6526272747535807,-0.6526272747535807,0.6088000159829718,-0.6088000163640062
350,0.6438110161296378,-0.6438110161296378,0.614401149532022,-0.6144011491509878
351,0.6371134127006667,-0.6371134127006667,0.6127114021614807,-0.6127114021614807
